station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JRB,2020-12-03 17:56,49.00,28.00,44.10,230.00,8.00,0.00,30.20,1022.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.93,KJRB 031756Z AUTO 23008KT 10SM CLR 09/M02 A3020 RMK AO2 SLP227 T00941022 10100 20028 56018,M
JRB,2020-12-03 18:56,52.00,26.10,36.34,240.00,10.00,0.00,30.18,1022.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,52.00,KJRB 031856Z AUTO 24010KT 10SM CLR 11/M03 A3018 RMK AO2 SLP220 T01111033,M
JRB,2020-12-03 19:56,51.00,26.10,37.57,250.00,10.00,0.00,30.17,1021.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.10,KJRB 031956Z AUTO 25010KT 10SM CLR 11/M03 A3017 RMK AO2 SLP218 T01061033,M
JRB,2020-12-03 20:56,49.00,26.10,40.77,250.00,13.00,0.00,30.18,1022.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,46.00,290.00,2020-12-03 19:57,43.22,KJRB 032056Z AUTO 25013KT 10SM CLR 09/M03 A3018 RMK AO2 PK WND 29046/1957 SLP220 T00941033 55007,M
JRB,2020-12-03 21:56,48.00,26.10,42.17,240.00,7.00,0.00,30.18,1021.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.28,KJRB 032156Z AUTO 24007KT 10SM CLR 09/M03 A3018 RMK AO2 SLP218 T00891033,M
JRB,2020-12-03 22:56,48.00,26.10,42.17,260.00,9.00,0.00,30.17,1021.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.41,KJRB 032256Z AUTO 26009KT 10SM CLR 09/M03 A3017 RMK AO2 SLP218 T00891033,M
JRB,2020-12-03 23:56,48.00,24.10,38.80,260.00,9.00,0.00,30.18,1022.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,48.00,280.00,2020-12-03 23:07,43.41,KJRB 032356Z AUTO 26009KT 10SM CLR 09/M04 A3018 RMK AO2 PK WND 28048/2307 SLP220 T00891044 10111 20089 55001,M
JRB,2020-12-04 00:56,48.00,25.00,40.29,240.00,9.00,0.00,30.18,1022.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.41,KJRB 040056Z AUTO 24009KT 10SM CLR 09/M04 A3018 RMK AO2 SLP220 T00891039,M
JRB,2020-12-04 01:56,48.00,28.00,45.61,260.00,8.00,0.00,30.17,1021.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.82,KJRB 040156Z AUTO 26008KT 10SM CLR 09/M02 A3017 RMK AO2 SLP218 T00891022,M
JRB,2020-12-04 02:56,48.00,28.00,45.61,260.00,10.00,0.00,30.18,1021.90,10.00,M,FEW,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,43.03,KJRB 040256Z AUTO 26010KT 10SM FEW090 BKN110 09/M02 A3018 RMK AO2 SLP219 T00891022 55001,M
JRB,2020-12-04 03:56,49.00,30.90,49.63,250.00,11.00,0.00,30.18,1022.00,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,43.82,KJRB 040356Z AUTO 25011KT 10SM BKN110 09/M01 A3018 RMK AO2 SLP220 T00941006,M
JRB,2020-12-04 04:56,48.00,32.00,53.67,250.00,12.00,0.00,30.16,1021.50,10.00,M,FEW,BKN,OVC,M,4600.00,5500.00,7500.00,M,M,M,M,M,M,M,M,42.37,KJRB 040456Z AUTO 25012KT 10SM FEW046 BKN055 OVC075 09/00 A3016 RMK AO2 SLP215 T00890000 401110022,M
JRB,2020-12-04 05:56,48.00,30.90,51.34,220.00,5.00,T,30.12,1020.00,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,45.40,KJRB 040556Z AUTO 22005KT 10SM OVC110 09/M01 A3012 RMK AO2 RAB0459E23 SLP200 P0000 60000 T00891006 10094 20089 58019,M
JRB,2020-12-04 06:56,48.00,35.00,60.76,220.00,7.00,0.00,30.14,1020.70,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,44.28,KJRB 040656Z AUTO 22007KT 10SM OVC120 09/02 A3014 RMK AO2 SLP207 T00890017,M
JRB,2020-12-04 07:56,47.00,32.00,55.94,280.00,8.00,0.00,30.12,1020.10,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,42.47,KJRB 040756Z AUTO 28008KT 10SM BKN120 08/00 A3012 RMK AO2 SLP201 T00830000,M
JRB,2020-12-04 08:56,47.00,33.00,58.47,250.00,7.00,0.00,30.11,1019.70,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,42.94,KJRB 040856Z AUTO 25007KT 10SM FEW110 08/01 A3011 RMK AO2 SLP197 T00830006 58003,M
JRB,2020-12-04 09:56,46.00,34.00,62.71,250.00,5.00,0.00,30.08,1018.60,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,43.02,KJRB 040956Z AUTO 25005KT 10SM FEW100 08/01 A3008 RMK AO2 SLP186 T00780011,M
JRB,2020-12-04 10:56,46.00,35.00,65.52,240.00,3.00,0.00,30.06,1018.00,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,44.69,KJRB 041056Z AUTO 24003KT 10SM FEW100 08/02 A3006 RMK AO2 SLP180 T00780017,M
JRB,2020-12-04 11:56,47.00,35.00,63.33,270.00,6.00,0.00,30.10,1019.30,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,43.48,KJRB 041156Z AUTO 27006KT 10SM BKN100 08/02 A3010 RMK AO2 SLP193 T00830017 10089 20078 55004,M
JRB,2020-12-04 12:56,47.00,36.00,65.63,260.00,5.00,0.00,30.10,1019.40,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,44.09,KJRB 041256Z AUTO 26005KT 10SM OVC100 08/02 A3010 RMK AO2 SLP194 T00830022,M
JRB,2020-12-04 13:56,48.00,36.00,62.97,270.00,6.00,0.00,30.10,1019.20,10.00,M,OVC,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,44.80,KJRB 041356Z AUTO 27006KT 10SM OVC095 09/02 A3010 RMK AO2 SLP192 T00890022,M
JRB,2020-12-04 14:56,49.00,37.00,63.34,240.00,7.00,0.00,30.09,1019.00,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,45.38,KJRB 041456Z AUTO 24007KT 10SM OVC090 09/03 A3009 RMK AO2 SLP190 T00940028 58003,M
JRB,2020-12-04 15:56,50.00,38.00,62.98,230.00,7.00,0.00,30.06,1017.80,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,50.00,KJRB 041556Z AUTO 23007KT 10SM OVC085 10/03 A3006 RMK AO2 SLP178 T01000033,M
JRB,2020-12-04 16:56,50.00,38.00,62.98,220.00,6.00,0.00,30.04,1017.20,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,50.00,KJRB 041656Z AUTO 22006KT 10SM OVC100 10/03 A3004 RMK AO2 SLP172 T01000033,M
JRB,2020-12-04 17:56,51.00,37.00,58.36,210.00,8.00,0.00,30.02,1016.40,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,51.10,KJRB 041756Z AUTO 21008KT 10SM OVC080 11/03 A3002 RMK AO2 SLP164 T01060028 10106 20083 56026,M
JRB,2020-12-04 18:56,49.00,39.00,68.51,220.00,10.00,0.00,30.02,1016.50,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,44.16,KJRB 041856Z AUTO 22010KT 10SM OVC060 09/04 A3002 RMK AO2 SLP165 T00940039,M
JRB,2020-12-04 19:56,48.00,40.00,73.38,230.00,7.00,T,30.01,1016.10,10.00,M,OVC,M,M,M,6000.00,M,M,M,-RA,M,M,M,M,M,M,44.28,KJRB 041956Z AUTO 23007KT 10SM -RA OVC060 09/04 A3001 RMK AO2 RAB15 SLP161 P0000 T00890044,M
JRB,2020-12-04 20:56,47.00,41.00,79.82,240.00,11.00,T,30.02,1016.40,10.00,M,OVC,M,M,M,6000.00,M,M,M,-RA,M,M,M,41.00,270.00,2020-12-04 20:37,41.30,KJRB 042056Z AUTO 24011KT 10SM -RA OVC060 08/05 A3002 RMK AO2 PK WND 27041/2037 SLP164 P0000 60000 T00830050 55000,M
JRB,2020-12-04 21:56,46.00,42.00,86.16,240.00,7.00,T,29.98,1015.30,10.00,M,FEW,SCT,OVC,M,1500.00,5000.00,6500.00,M,-RA,M,M,M,M,M,M,41.84,KJRB 042156Z AUTO 24007KT 10SM -RA FEW015 SCT050 OVC065 08/06 A2998 RMK AO2 SLP153 P0000 T00780056,M
JRB,2020-12-04 22:56,46.00,42.00,86.16,250.00,10.00,T,30.01,1016.20,10.00,M,SCT,OVC,M,M,4800.00,6500.00,M,M,-RA,M,M,M,M,M,M,40.52,KJRB 042256Z AUTO 25010KT 10SM -RA SCT048 OVC065 08/06 A3001 RMK AO2 SLP162 P0000 T00780056,M
JRB,2020-12-04 23:56,46.00,42.00,86.16,260.00,8.00,T,29.99,1015.60,10.00,M,BKN,OVC,M,M,5500.00,7000.00,M,M,-RA,M,M,M,M,M,M,41.36,KJRB 042356Z AUTO 26008KT 10SM -RA BKN055 OVC070 08/06 A2999 RMK AO2 SLP156 P0000 60000 T00780056 10106 20078 56008,M
JRB,2020-12-05 00:19,46.40,42.80,87.19,250.00,11.00,0.01,30.02,M,10.00,M,BKN,BKN,OVC,M,1900.00,5000.00,7000.00,M,-RA,M,M,M,M,M,M,40.66,KJRB 050019Z AUTO 25011KT 10SM -RA BKN019 BKN050 OVC070 08/06 A3002 RMK AO2 P0001,M
JRB,2020-12-05 00:56,46.00,42.00,86.16,260.00,7.00,0.01,30.00,1016.00,10.00,M,FEW,BKN,OVC,M,1000.00,2600.00,4600.00,M,-RA,M,M,M,M,M,M,41.84,KJRB 050056Z AUTO 26007KT 10SM -RA FEW010 BKN026 OVC046 08/06 A3000 RMK AO2 SLP160 P0001 T00780056,M
JRB,2020-12-05 01:06,46.40,42.80,87.19,260.00,6.00,T,30.00,M,10.00,M,FEW,BKN,OVC,M,1000.00,4600.00,5500.00,M,-RA,M,M,M,M,M,M,42.87,KJRB 050106Z AUTO 26006KT 10SM -RA FEW010 BKN046 OVC055 08/06 A3000 RMK AO2 P0000,M
JRB,2020-12-05 01:16,46.40,42.80,87.19,0.00,0.00,T,29.98,M,10.00,M,SCT,OVC,M,M,800.00,4400.00,M,M,-RA,M,M,M,M,M,M,46.40,KJRB 050116Z AUTO 00000KT 10SM -RA SCT008 OVC044 08/06 A2998 RMK AO2 P0000,M
JRB,2020-12-05 01:56,45.00,42.00,89.49,220.00,9.00,0.01,30.01,1016.20,10.00,M,FEW,BKN,M,M,2700.00,10000.00,M,M,M,M,M,M,M,M,M,39.68,KJRB 050156Z AUTO 22009KT 10SM FEW027 BKN100 07/06 A3001 RMK AO2 RAE40 PRESRR SLP162 P0001 T00720056,M
JRB,2020-12-05 02:56,46.00,43.00,89.20,280.00,3.00,0.01,29.98,1015.00,10.00,M,SCT,BKN,OVC,M,2900.00,4600.00,6000.00,M,-RA,M,M,M,M,M,M,44.69,KJRB 050256Z AUTO 28003KT 10SM -RA SCT029 BKN046 OVC060 08/06 A2998 RMK AO2 RAB14 SLP150 P0001 60003 T00780061 58006,M
JRB,2020-12-05 03:56,47.00,44.00,89.92,0.00,0.00,T,29.93,1013.50,10.00,M,BKN,OVC,M,M,5500.00,7500.00,M,M,-RA,M,M,M,M,M,M,46.90,KJRB 050356Z AUTO 00000KT 10SM -RA BKN055 OVC075 08/07 A2993 RMK AO2 RAE0258B41 SLP135 P0000 T00830067,M
JRB,2020-12-05 04:56,47.00,43.00,86.21,0.00,0.00,T,29.90,1012.60,10.00,M,BKN,OVC,M,M,4300.00,5500.00,M,M,-RA,M,M,M,M,M,M,46.90,KJRB 050456Z AUTO 00000KT 10SM -RA BKN043 OVC055 08/06 A2990 RMK AO2 SLP126 P0000 T00830061 401060072,M
JRB,2020-12-05 05:56,47.00,44.00,89.92,0.00,0.00,0.01,29.88,1011.90,10.00,M,OVC,M,M,M,6000.00,M,M,M,-RA,M,M,M,M,M,M,46.90,KJRB 050556Z AUTO 00000KT 10SM -RA OVC060 08/07 A2988 RMK AO2 SLP119 P0001 60004 T00830067 10089 20072 56031,M
JRB,2020-12-05 06:56,47.00,44.00,89.92,40.00,5.00,T,29.85,1010.90,10.00,M,SCT,BKN,M,M,4100.00,4900.00,M,M,-RA,M,M,M,M,M,M,44.09,KJRB 050656Z AUTO 04005KT 10SM -RA SCT041 BKN049 08/07 A2985 RMK AO2 SLP109 P0000 T00830067,M
JRB,2020-12-05 07:39,46.40,44.60,93.40,50.00,9.00,T,29.80,M,10.00,M,FEW,OVC,M,M,900.00,4900.00,M,M,-RA,M,M,M,M,M,M,41.42,KJRB 050739Z AUTO 05009KT 10SM -RA FEW009 OVC049 08/07 A2980 RMK AO2 P0000,M
JRB,2020-12-05 07:52,46.40,44.60,93.40,40.00,9.00,T,29.80,M,10.00,M,BKN,BKN,OVC,M,900.00,1400.00,4900.00,M,-RA,M,M,M,M,M,M,41.42,KJRB 050752Z AUTO 04009KT 10SM -RA BKN009 BKN014 OVC049 08/07 A2980 RMK AO2 P0000,M
JRB,2020-12-05 07:56,47.00,44.00,89.92,50.00,9.00,T,29.80,1009.00,10.00,M,BKN,BKN,OVC,M,700.00,1400.00,5500.00,M,-RA,M,M,M,M,M,M,42.04,KJRB 050756Z AUTO 05009KT 10SM -RA BKN007 BKN014 OVC055 08/07 A2980 RMK AO2 SLP090 P0000 T00830067,M
JRB,2020-12-05 08:08,46.40,44.60,93.40,50.00,7.00,T,29.79,M,10.00,M,SCT,OVC,M,M,700.00,5000.00,M,M,-RA,M,M,M,M,M,M,42.33,KJRB 050808Z AUTO 05007KT 10SM -RA SCT007 OVC050 08/07 A2979 RMK AO2 P0000,M
JRB,2020-12-05 08:20,46.40,44.60,93.40,40.00,7.00,T,29.79,M,10.00,M,BKN,OVC,M,M,700.00,5000.00,M,M,-RA,M,M,M,M,M,M,42.33,KJRB 050820Z AUTO 04007KT 10SM -RA BKN007 OVC050 08/07 A2979 RMK AO2 P0000,M
JRB,2020-12-05 08:56,47.00,45.00,93.06,60.00,6.00,T,29.78,1008.50,7.00,M,OVC,M,M,M,700.00,M,M,M,-RA,M,M,M,M,M,M,43.48,KJRB 050856Z AUTO 06006KT 7SM -RA OVC007 08/07 A2978 RMK AO2 SLP085 P0000 60000 T00830072 56034,M
JRB,2020-12-05 09:56,47.00,44.00,89.92,30.00,9.00,T,29.74,1007.20,6.00,M,BKN,OVC,M,M,900.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,42.04,KJRB 050956Z AUTO 03009KT 6SM -RA BR BKN009 OVC015 08/07 A2974 RMK AO2 PRESFR SLP072 P0000 T00830067,M
JRB,2020-12-05 10:46,46.40,44.60,93.40,40.00,10.00,0.01,29.72,M,5.00,M,OVC,M,M,M,1100.00,M,M,M,-RA BR,M,M,M,M,M,M,41.03,KJRB 051046Z AUTO 04010KT 5SM -RA BR OVC011 08/07 A2972 RMK AO2 CIG 008V013 P0001,M
JRB,2020-12-05 10:56,47.00,45.00,93.06,30.00,9.00,0.01,29.70,1005.90,4.00,M,OVC,M,M,M,1100.00,M,M,M,-RA BR,M,M,M,M,M,M,42.04,KJRB 051056Z AUTO 03009KT 4SM -RA BR OVC011 08/07 A2970 RMK AO2 PRESFR SLP059 P0001 T00830072,M
JRB,2020-12-05 11:06,46.40,44.60,93.40,40.00,8.00,T,29.71,M,4.00,17.00,BKN,OVC,M,M,900.00,1400.00,M,M,RA BR,M,M,M,M,M,M,41.85,KJRB 051106Z AUTO 04008G17KT 4SM RA BR BKN009 OVC014 08/07 A2971 RMK AO2 CIG 008V012 P0000,M
JRB,2020-12-05 11:22,46.40,44.60,93.40,50.00,7.00,0.00,29.73,M,6.00,14.00,OVC,M,M,M,1100.00,M,M,M,-RA BR,M,M,M,M,M,M,42.33,KJRB 051122Z AUTO 05007G14KT 6SM -RA BR OVC011 08/07 A2973 RMK AO2 PNO $,M
JRB,2020-12-05 11:56,46.00,44.00,93.03,30.00,11.00,0.00,29.70,1005.70,5.00,17.00,OVC,M,M,M,1100.00,M,M,M,-RA BR,M,M,M,M,M,M,40.16,KJRB 051156Z AUTO 03011G17KT 5SM -RA BR OVC011 08/07 A2970 RMK AO2 PRESFR SLP057 6//// 7//// T00780067 10083 20078 56027 PNO $,M
JRB,2020-12-05 12:56,45.00,43.00,92.65,40.00,11.00,0.00,29.67,1004.60,8.00,20.00,OVC,M,M,M,1300.00,M,M,M,-RA,M,M,M,M,M,M,38.89,KJRB 051256Z AUTO 04011G20KT 8SM -RA OVC013 07/06 A2967 RMK AO2 SLP046 T00720061,M
JRB,2020-12-05 13:56,43.00,41.00,92.58,70.00,9.00,0.01,29.65,1004.00,10.00,17.00,OVC,M,M,M,1100.00,M,M,M,-RA,M,M,M,M,M,M,37.19,KJRB 051356Z AUTO 07009G17KT 350V200 10SM -RA OVC011 06/05 A2965 RMK AO2 SLP040 P0001 T00610050,M
JRB,2020-12-05 14:56,42.00,39.00,88.67,M,6.00,T,29.62,1003.10,10.00,M,OVC,M,M,M,1300.00,M,M,M,-RA,M,M,M,M,M,M,37.69,KJRB 051456Z AUTO VRB06KT 10SM -RA OVC013 06/04 A2962 RMK AO2 SLP031 P0000 6//// T00560039 56026,M
JRB,2020-12-05 15:56,43.00,40.00,88.71,M,5.00,T,29.62,1003.00,10.00,M,OVC,M,M,M,1300.00,M,M,M,-RA,M,M,M,M,M,M,39.46,KJRB 051556Z AUTO VRB05KT 10SM -RA OVC013 06/04 A2962 RMK AO2 SLP030 P0000 T00610044,M
JRB,2020-12-05 16:37,42.80,39.20,86.99,180.00,5.00,T,29.61,M,10.00,M,OVC,M,M,M,1500.00,M,M,M,-RA,M,M,M,M,M,M,39.22,KJRB 051637Z AUTO 18005KT 10SM -RA OVC015 06/04 A2961 RMK AO2 P0000,M
JRB,2020-12-05 16:56,43.00,40.00,88.71,M,3.00,T,29.61,1002.70,10.00,M,OVC,M,M,M,1500.00,M,M,M,-RA,M,M,M,M,M,M,41.26,KJRB 051656Z AUTO VRB03KT 10SM -RA OVC015 06/04 A2961 RMK AO2 SLP027 P0000 T00610044,M
JRB,2020-12-05 17:56,44.00,40.00,85.06,M,4.00,T,29.60,1002.20,10.00,M,OVC,M,M,M,1900.00,M,M,M,-RA,M,M,M,M,M,M,41.55,KJRB 051756Z AUTO VRB04KT 10SM -RA OVC019 07/04 A2960 RMK AO2 SLP022 P0000 6//// T00670044 10078 20056 58009,M
JRB,2020-12-05 18:56,45.00,40.00,82.19,M,4.00,T,29.61,1002.70,10.00,M,BKN,OVC,M,M,2100.00,3600.00,M,M,M,M,M,M,M,M,M,42.60,KJRB 051856Z AUTO VRB04KT 10SM BKN021 OVC036 07/04 A2961 RMK AO2 RAE19 SLP027 P0000 T00720044,M
JRB,2020-12-05 19:06,46.40,39.20,75.84,M,3.00,0.00,29.61,M,10.00,M,SCT,OVC,M,M,2100.00,4000.00,M,M,M,M,M,M,M,M,M,45.15,KJRB 051906Z AUTO VRB03KT 10SM SCT021 OVC040 08/04 A2961 RMK AO2,M
JRB,2020-12-05 19:56,49.00,37.00,63.34,M,6.00,0.00,29.63,1003.30,10.00,M,BKN,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,45.88,KJRB 051956Z AUTO VRB06KT 10SM BKN042 09/03 A2963 RMK AO2 SLP033 T00940028,M
JRB,2020-12-05 20:56,47.00,32.00,55.94,M,4.00,0.00,29.67,1004.60,10.00,M,OVC,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,44.82,KJRB 052056Z AUTO VRB04KT 10SM OVC048 08/00 A2967 RMK AO2 SLP046 60000 T00830000 53024,M
JRB,2020-12-05 21:56,46.00,28.90,51.03,320.00,7.00,0.00,29.70,1005.80,10.00,M,OVC,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,41.84,KJRB 052156Z AUTO 32007KT 280V360 10SM OVC048 08/M02 A2970 RMK AO2 SLP058 T00781017,M
JRB,2020-12-05 22:56,44.00,28.90,54.85,M,3.00,0.00,29.73,1006.80,10.00,M,OVC,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,42.52,KJRB 052256Z AUTO VRB03KT 10SM OVC048 07/M02 A2973 RMK AO2 SLP068 T00671017,M
JRB,2020-12-05 23:56,43.00,30.00,59.83,M,4.00,0.00,29.74,1007.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.27,KJRB 052356Z AUTO VRB04KT 10SM CLR 06/M01 A2974 RMK AO2 SLP072 60000 T00611011 10100 20061 51026,M
JRB,2020-12-06 00:56,42.00,28.90,59.22,M,4.00,0.00,29.76,1007.90,10.00,M,SCT,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,39.21,KJRB 060056Z AUTO VRB04KT 10SM SCT039 06/M02 A2976 RMK AO2 SLP079 T00561017,M
JRB,2020-12-06 01:56,41.00,28.90,61.79,M,3.00,0.00,29.77,1008.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,KJRB 060156Z AUTO VRB03KT 10SM CLR 05/M02 A2977 RMK AO2 SLP081 T00501017,M
JRB,2020-12-06 02:56,41.00,28.00,59.55,M,3.00,0.00,29.77,1008.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,KJRB 060256Z AUTO VRB03KT 10SM CLR 05/M02 A2977 RMK AO2 SLP080 T00501022 50008,M
JRB,2020-12-06 03:56,40.00,27.00,59.65,M,4.00,0.00,29.77,1008.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.65,KJRB 060356Z AUTO VRB04KT 10SM CLR 04/M03 A2977 RMK AO2 SLP083 T00441028,M
JRB,2020-12-06 04:56,41.00,28.90,61.79,0.00,0.00,0.00,29.79,1008.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KJRB 060456Z AUTO 00000KT 10SM CLR 05/M02 A2979 RMK AO2 SLP086 T00501017 401000044,M
JRB,2020-12-06 05:56,40.00,27.00,59.65,M,3.00,0.00,29.78,1008.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.72,KJRB 060556Z AUTO VRB03KT 10SM CLR 04/M03 A2978 RMK AO2 SLP084 T00441028 10061 20044 50004,M
JRB,2020-12-06 06:56,40.00,28.00,62.15,0.00,0.00,0.00,29.79,1008.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.90,KJRB 060656Z AUTO 00000KT 10SM CLR 04/M02 A2979 RMK AO2 SLP087 T00441022,M
JRB,2020-12-06 07:56,40.00,28.00,62.15,0.00,0.00,0.00,29.79,1008.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.90,KJRB 060756Z AUTO 00000KT 10SM CLR 04/M02 A2979 RMK AO2 SLP087 T00441022,M
JRB,2020-12-06 08:56,40.00,28.00,62.15,M,4.00,0.00,29.78,1008.40,10.00,M,SCT,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,36.65,KJRB 060856Z AUTO VRB04KT 10SM SCT042 04/M02 A2978 RMK AO2 SLP084 T00441022 58001,M
JRB,2020-12-06 09:56,40.00,26.10,57.47,M,5.00,0.00,29.80,1009.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.78,KJRB 060956Z AUTO VRB05KT 10SM CLR 04/M03 A2980 RMK AO2 SLP090 T00441033,M
JRB,2020-12-06 10:56,39.00,25.00,56.86,M,5.00,0.00,29.80,1009.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.71,KJRB 061056Z AUTO VRB05KT 10SM CLR 04/M04 A2980 RMK AO2 SLP092 T00391039,M
JRB,2020-12-06 11:56,38.00,23.00,54.60,M,4.00,0.00,29.81,1009.50,10.00,M,BKN,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,34.31,KJRB 061156Z AUTO VRB04KT 10SM BKN041 03/M05 A2981 RMK AO2 SLP095 7//// T00331050 10044 20033 51012,M
JRB,2020-12-06 12:56,38.00,24.10,57.18,M,4.00,0.00,29.81,1009.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.31,KJRB 061256Z AUTO VRB04KT 10SM CLR 03/M04 A2981 RMK AO2 SLP095 T00331044,M
JRB,2020-12-06 13:56,40.00,25.00,54.90,M,3.00,0.00,29.82,1009.80,10.00,M,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,37.72,KJRB 061356Z AUTO VRB03KT 10SM BKN036 04/M04 A2982 RMK AO2 SLP098 T00441039,M
JRB,2020-12-06 14:56,40.00,25.00,54.90,M,4.00,0.00,29.83,1010.10,10.00,M,SCT,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,36.65,KJRB 061456Z AUTO VRB04KT 10SM SCT038 04/M04 A2983 RMK AO2 SLP101 T00441039 53005,M
JRB,2020-12-06 15:56,41.00,24.10,50.67,M,5.00,0.00,29.81,1009.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,KJRB 061556Z AUTO VRB05KT 10SM CLR 05/M04 A2981 RMK AO2 SLP096 T00501044,M
JRB,2020-12-06 16:56,43.00,23.00,44.80,M,3.00,0.00,29.80,1009.20,10.00,M,FEW,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,41.26,KJRB 061656Z AUTO VRB03KT 10SM FEW043 06/M05 A2980 RMK AO2 SLP092 T00611050,M
JRB,2020-12-06 17:56,44.00,24.10,44.98,M,5.00,0.00,29.79,1008.80,10.00,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,40.77,KJRB 061756Z AUTO VRB05KT 10SM FEW044 07/M04 A2979 RMK AO2 SLP088 T00671044 10072 20028 56013,M
JRB,2020-12-06 18:56,46.00,25.00,43.44,M,5.00,0.00,29.79,1008.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.02,KJRB 061856Z AUTO VRB05KT 10SM CLR 08/M04 A2979 RMK AO2 SLP087 T00781039,M
JRB,2020-12-06 19:56,44.00,24.10,44.98,M,3.00,0.00,29.80,1009.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.52,KJRB 061956Z AUTO VRB03KT 10SM CLR 07/M04 A2980 RMK AO2 SLP091 T00671044,M
JRB,2020-12-06 20:56,43.00,23.00,44.80,M,5.00,0.00,29.82,1009.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.46,KJRB 062056Z AUTO VRB05KT 10SM CLR 06/M05 A2982 RMK AO2 SLP097 T00611050 53009,M
JRB,2020-12-06 21:56,39.00,21.00,48.06,M,5.00,0.00,29.83,1010.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,33.00,250.00,2020-12-06 21:43,34.71,KJRB 062156Z AUTO VRB05KT 10SM CLR 04/M06 A2983 RMK AO2 PK WND 25033/2143 SLP102 T00391061,M
